id,url,text,topic,sentiment,location,created_at,retweet,,,
1.46E+18,https://twitter.com/twitter/statuses/1464375452902952962,South Africa has one of the most sophisticated detection systems &amp; many scientists have pointed to lower vaccination levels@in Africa &amp; an abundance of immunocompromised people as a breeding ground for new variants. 9/,vd,neutral,alberta,Fri Nov 26 23:28:09 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464382294148460548,We went from 2 weeks to flatten the curve to 2years to get 14 vaccines. We live in a clown 馃ぁ world. When you haven woken up it鈥檚 impossible to go back to sleep. Faith trumps fear. I choose not to live in fear.,vd,negative,ontario,Fri Nov 26 23:55:20 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464383373305069571,@JonDoh12345 @Josh_Kulich @cdc @Ptbohealth @US_FDA @JohnsHopkins @SickKidsGlobal You are so wrong. There is nothing in what you provided that suggests Sars-Cov-2 doesn't exist.. try again,om,negative,ottawa,Fri Nov 26 23:59:37 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464379674549645312,"Colonial nations are most responsible for introducing covid to African nations. 	They are 100% responsible for deficits in African health systems.	They have kept vaccines out of the hands of African peoples; 	And now are instituting travel bans!? gtfo",i,neutral,alberta,Fri Nov 26 23:44:55 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464368761398611971,Canada closing borders to citizens from seven southern African nations over COVID-19 fears | SaltWire https://t.co/8RxZkoFsXu https://t.co/sLVIvCKQvi,i,neutral,canada,Fri Nov 26 23:01:34 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367047404507142,As of Nov 30. all passengers travelling through Canadian airports must be fully vaccinated. Get your Canadian COVID-19 Proof of Vaccination to show proof of your COVID-19 vaccination history when travelling internationally and within Canada. https://t.co/0fWzpFN2XB,vd,negative,canada,Fri Nov 26 22:54:45 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380387774238721,"In an historic interview for @HighWireTalk, host @delbigtree sits down with Vaccinologist, Geert Vanden Bossche, to hear the dire warning about mass #Covid #vaccination of #children, and the catastrophe which may follow.		https://t.co/ZpOFvofzyT",vd,neutral,vancouver,Fri Nov 26 23:47:45 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464373626677776390,"@Stockwell_Day The account in the screenshot posts nothing but anti-vaxx misinfo. What makes it a credible source to you? Who鈥檚 behind it? Where do they work? What鈥檚 their specialty? Are they an expert on any other topic, or just the dangers of mRNA vaccines? 		Are you really this credulous?",vd,neutral,alberta,Fri Nov 26 23:20:54 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464369143701020673,"Oh Christ @fordnation maybe don't let vaccines expire, give Ontario citizens our #boostershot &amp; keep symptomatic people out of Shoppers. https://t.co/RAKBEvFWji",vd,neutral,ottawa,Fri Nov 26 23:03:05 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464368755610324992,"@jossreimer here鈥檚 the vaccine label in canada		specifically says for 鈥渦se under emergency use authorization鈥?	it鈥檚 not approved. 	https://t.co/CASrOad0jK",vd,neutral,manitoba,Fri Nov 26 23:01:32 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380346657554439,"It鈥檚 official!		Vaccine Hunters Canada has temporarily reactivated our Twitter and Facebook accounts to share important information about boosters and vaccines for kids. 		Looking for a vaccine? Find the resources you need on our website: https://t.co/WMRkkP3q37		#vhcCA https://t.co/76QfYgkdNT",vd,neutral,canada,Fri Nov 26 23:47:36 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464377695408586754,"Alberta reports three new COVID-19 deaths, 356 new cases https://t.co/0m9917rSzA",i,neutral,alberta,Fri Nov 26 23:37:04 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367243991535616,"@Dave_Khan @SteveRickettsSP Those breaks in the supply chain are because covid is ravaging nations that don鈥檛 have access to vaccines. 		Rather than facilitate vaccinations of developing nations which business community has outsourced most goods production, they just demand products at any cost to workers.",vd,neutral,canada,Fri Nov 26 22:55:32 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367936416534532,"@JustinTrudeau Over promising and coming up short on the delivery of vaccine promises is how these type of things happen. Not keeping people safe by hoarding vaccines while areas of the world need them to lessen the odds of mutations and eventually get out of this pandemic. Actions, not words.",vd,neutral,canada,Fri Nov 26 22:58:17 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464366928718409729,Government of Nunavut expects pediatric COVID-19 vaccine will arrive this weekend https://t.co/KcqGTYjjnE,i,neutral,canada,Fri Nov 26 22:54:17 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376591992164359,"Beware of this account. This person (whose profile photo is a stock image) is spreading misinfo re Covid vaccines, claiming mRNA vax doesn鈥檛 increase risk of myocarditis when it does. When I pointed this out, the account blocked me. I recommend reporting this tweet for misinfo https://t.co/bKhmW8oazf",o,negative,canada,Fri Nov 26 23:32:40 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464375918353391629,I'm confused...is @MarkGerretsen affirming or rejecting @JustinTrudeau鈥檚 promise that vaccines are the way back to normal?? https://t.co/AVyjlrRNuu,om,negative,canada,Fri Nov 26 23:30:00 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464365445612453897,@fordnation Your blaming the Feds? Where has your government been with the unused vaccines you have access to? Start acting like someone who cares!,vd,neutral,ontario,Fri Nov 26 22:48:23 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464366893758779400,Let鈥檚 get this straight. Rich countries withhold life saving vaccines from most of the world. They watch millions of people die. Then they blame those who have suffered most for new variants. Cannot get a clearer pic into #racism &amp; #colonialism than that.,vd,neutral,vancouver,Fri Nov 26 22:54:08 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464369898260512774,"Kids should wear a mask for Santa photos and visit him outdoors or virtually, says new guidance https://t.co/wWF6qGry6m",cv,neutral,ontario,Fri Nov 26 23:06:05 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464382937332432901,"My husband鈥檚 brother is not at the Thanksgiving table today because someone at his job (VA), lied to him &amp; told him he needed shot even though he already had Covid. Instead, despite being a healthy non-smoker, he had multiple heart attacks &amp; massive clotting after the 2nd Pfizer",vd,neutral,alberta,Fri Nov 26 23:57:53 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464364948667129866,"Cases under-reported: Not all infected persons tested.	Resolved = 14d after symptom onset if not hospitalized/deceased not accounting for complications. https://t.co/9UBjYKWgQ7		Get your booster! 鈽猴笍馃挭馃徎	Hope eligibility will open up soon.	https://t.co/UQC53jGILM",i,neutral,ontario,Fri Nov 26 22:46:25 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464374006287683585,South Africa's vaccination rate (fully) stands at 23.8%.  This province where they've found the variant is as low as 11% fully-vaccinated from the interactive map I looked at.  So...that's part of the story.  Whether we do due diligence &amp; mention or not says a lot.,i,neutral,canada,Fri Nov 26 23:22:24 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464365664039227398,"馃憞Excellent and timely risk communication by @mvankerkhove 		On the newly designated Variant of Concern (SARS-CoV-2 B.1.1.529) given the Greek alphabet name #Omicron by @WHO today. 		#SARSCoV2 #B11529 #VOC #OmicronVariant #COVID19 https://t.co/mwCaBJbN2N",o,neutral,canada,Fri Nov 26 22:49:15 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464369243101745152,"New super variant only discovered today and Pfizer are already performing tests in Germany on this variant, but it's not even in Germany yet. How so Pfizer? 		Food For Thought...	VIA: https://t.co/L4zfSsMmNv https://t.co/nkUouqIHTa",vd,neutral,canada,Fri Nov 26 23:03:28 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464365526549999621,"@chipfranklin @mmpadellan If it wasn't for vaccines, we'd live in fear of getting polio, smallpox, diphtheria etc.		Vaccines have eradicated so many horrible diseases.		I got vaccinated against covid to protect my loved ones, to protect my community and to protect me.		Vaccines are our ticket to freedom",vd,neutral,canada,Fri Nov 26 22:48:42 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376531807920129,Australia records more deaths following COVID vaccines than all other shots combined in over 50 years https://t.co/EficrSoA9i,vd,neutral,vancouver,Fri Nov 26 23:32:26 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464372554689355785,"@UBC_SB The dental office I go to has heavy plastic sheeting for each room, and they clean and let 鈥渇allow鈥?for 30 minutes between patients. Your experience sounds bizarre and improper. COVID-19: Managing infection risks during in-person dental care https://t.co/tmfYq3GGKA",o,neutral,canada,Fri Nov 26 23:16:38 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464368787080290306,"After assessing Covid-19's seismic effects - as well as his own in life in the wake of a marital breakup - a computer-programmer-turned-writer asks and answers the question, ""Should I work for money or love?"" https://t.co/gNne7Gr5jd https://t.co/6a8bmgCg9c",o,neutral,ontario,Fri Nov 26 23:01:40 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464378573096165386,Symptomatic COVID-19 testing should be free and readily accessible to all Ontarians - but it does not belong in drug stores. Sign the petition calling on Doug Ford to keep our pharmacies safe. #ONPoli https://t.co/143EU3ctSs via @leadnowca,om,neutral,canada,Fri Nov 26 23:40:33 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464371349267361802,"WHO: 鈥淲e need a name for this variant that won鈥檛 invoke feelings of dread and the spectre apocalyptic doom.鈥?	Also WHO: 鈥淕ot it!鈥?	https://t.co/wQktFDcO5U",om,negative,quebec,Fri Nov 26 23:11:51 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367915298340864,@Bselected @MastrocolaM @CityNewsTO I have faith that Pfizer and Madonna are still pretty effective against this very into but I guess time will tell.  Omicron isn't a reason to panic yet but it's,vd,positive,ontario,Fri Nov 26 22:58:12 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376424874319872,"All my life I tried to be a good person; listen thoughtfully, be polite, dependable, kind, work hard, be a good friend, empathise, be genuine. Turns out none of that matters because I don't think the covid vaccines are safe enough to justify taking one.",vd,neutral,canada,Fri Nov 26 23:32:01 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464372174035333120,"Statement from the Chief Public Health Officer of Canada on COVID-19 (November 26)	https://t.co/jIlorSH6oJ",i,neutral,ontario,Fri Nov 26 23:15:07 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464381782363672589,"@deano7672 @YouGetWhatYouD8 @chrissaccoccia1 Incorrect Mike unless you know more than this guy ?? 		https://t.co/FxFpa4X32b",i,neutral,canada,Fri Nov 26 23:53:18 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464369616877240322,What we know about the new coronavirus variant omicron https://t.co/pGol5uVvqf,o,neutral,canada,Fri Nov 26 23:04:57 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464377447521169416,"@Breaking911 Vaccine resistant? So the vaccines and boosters were totally pointless then? Cool. Great waste of taxpayer money to fill the pockets of big Pharma execs, good job Brandon, good job... 馃槖",op,negative,ontario,Fri Nov 26 23:36:04 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367686696288261,Moderna to 'rapidly advance' omicron-specific COVID-19 booster candidate - MarketWatch https://t.co/Q6IOwc0p66,vd,neutral,canada,Fri Nov 26 22:57:17 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464379376225726470,Ont. reports 927 new COVID-19 cases and 6 more deaths; highest case count since early Sept. - CP24 Toronto's Breaking News https://t.co/P9x5TB0ipV via @GoogleNews,i,neutral,canada,Fri Nov 26 23:43:44 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367300044374025,"Does shopping affect how much financial assistance you can receive and/or your salary?		Its seems salaries are directly affected.		Did employees and former employees hit by covid-19 become double victims by not being able to receive any financial assistance and/or",o,negative,canada,Fri Nov 26 22:55:45 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464363936765992960,"Eligibility expanded for 5 to 11-year-olds this week and we've learned that Canada鈥檚 largest children鈥檚 hospital developed an 鈥渁lgorithm鈥?for the management of patients with myocarditis, pericarditis or myopericarditis after mRNA COVID-19 vaccination. https://t.co/k930Tgmbfo",cv,neutral,canada,Fri Nov 26 22:42:23 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464378343021817859,@DelthiaRicks Lol. 7 cases over 900 people and is a failure? Double standard with the vaccines 鈥?? Vaccines can fail but IVM has to protect 100% or it is shit. Lol,vd,negative,canada,Fri Nov 26 23:39:38 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464364741682515968,"@TheEliKlein @ByWatterson The comparison of vaccination to rape is probably the most offensive, shameful &amp; despicable anti-vax trope ever outside of maybe comparing vaccination to the Holocaust. Many national &amp; international rape advocacy groups &amp; rape survivors have condemned it. 	https://t.co/WsEpPHIBHu",vd,neutral,manitoba,Fri Nov 26 22:45:35 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464379846671278081,What We Know About the New Variant https://t.co/U9KHz7u0R0,i,neutral,canada,Fri Nov 26 23:45:36 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464374835103084552,This new variant again shows that Canada won鈥檛 get past the pandemic until all people around the world have access to vaccines. The federal government must support calls at the WTO for a TRIPS Waiver and allow the production of vaccines for low-income countries.,op,neutral,iqaluit,Fri Nov 26 23:25:42 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380032235839488,New from me: I sat with some kids in Barrie today as they got their first COVID-19 shots. It means more freedom. And sleepovers! https://t.co/7M37xthW2V,vd,neutral,ontario,Fri Nov 26 23:46:21 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464369446491930626,"The new Omicron variant of COVID-19 stands to significantly impact travel and cruises to and from South Africa. 		Developing Story: https://t.co/qZu1SYk0v5		#cruise #travel #OmicronVariant",ci,neutral,canada,Fri Nov 26 23:04:17 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464378920841752581,Abstract 10712: Mrna COVID Vaccines Dramatically Increase Endothelial Inflammatory Markers and ACS Risk as Measured by the PULS Cardiac Test: a Warning | Circulation https://t.co/WGwwWPfesK,vd,neutral,canada,Fri Nov 26 23:41:56 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464368972430725120,"@Ben_S_Harper Re vaccines: more Canadians are vaccinated one or double, than in any other G20 country.	Re borders: Canada has kept requirement for molecular tests in place for those entering Canada, despite pressure from provinces and USA. The PM doesn't need help from you.",vd,neutral,ottawa,Fri Nov 26 23:02:24 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464364927376932864,"#Covid19Ontario Cases by age group &amp; gender 	Source: https://t.co/tvLpOQp1jG https://t.co/sEdY7R0ngn",i,neutral,ontario,Fri Nov 26 22:46:19 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464373414378958850,"Antibody levels decrease rapidly after two doses of the Pfizer coronavirus vaccine, a study by researchers at the Sheba Medical Center published Wednesday in the New England Journal of Medicine showed.		#Coronavirus | #Medicine | #Health 		https://t.co/8e8S3RD6LH",vd,neutral,canada,Fri Nov 26 23:20:03 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464371332800413697,"@PennyDaflos @CTVVancouver I wonder how many of those BC residents/citizens contracted COVID-19 after the PHO &amp; hospitals insist on patients, staff, visitors wearing surgical masks (only 10% effective) rather than N95 respirator masks. 		BC citizens need all levels of government to be honest with citizens.",om,neutral,canada,Fri Nov 26 23:11:47 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464375490429476866,"Booster uptake low, many people still not vaccinated, what do we do, I know, create a ""new varient"" that is ""even more transmissible"" and the current vaccines may not work against them 馃 coincidence, I think not!!! Are you waking up yet??",vd,neutral,canada,Fri Nov 26 23:28:18 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464370072315645957,"A quick 60-second summary in which I鈥?	馃summarize what we know so far about B.1.1.529 aka #Omicron	馃槳 mis-pronounce Omicron repeatedly		The good news: thanks to researchers in South Africa + easy detection via PCR, we鈥檒l know more soon.		Details: https://t.co/VR7oXBhV1a https://t.co/HQBitbxnIB",vd,neutral,canada,Fri Nov 26 23:06:46 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464368178201567236,"@TheEliKlein Comparing vaccination (which, by definition, requires consent) to rape (which, by definition, does not) is simply not appropriate, Eli.	It minimizes the terrible trauma of rape.	I would urge you to delete it (and consider apologizing).",vd,neutral,manitoba,Fri Nov 26 22:59:14 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380340022173697,"NEW: The ministry of health says nearly 8,000 doses of the COVID-19 vaccine were administered to children 5-11. 		MOH says some PHUs, particularly Northern Ontario, have yet to receive their supply. 		#onpoli",cv,neutral,canada,Fri Nov 26 23:47:34 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464365790602346497,"""In light of the school closures, Ontario Green Leader @MikeSchreiner called on the government to make rapid tests free and accessible now, rather than wait for the December holiday break as planned.""		#onpoli #onted		https://t.co/nVHaT4GfE2",op,negative,canada,Fri Nov 26 22:49:45 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376952018681863,"The Public Health Department reported 139 test results positive for COVID-19 between 8am yesterday and 8am today. One of these positives was from a traveller and 138 were from the community. 		Read more about today's COVID statistics at https://t.co/rJV7fGGwtU https://t.co/ALBnMRKRI6",i,neutral,canada,Fri Nov 26 23:34:06 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464372503711830021,"Pres. Biden: ""The news about this new variant should make clearer than ever why this pandemic will not end until we have global vaccinations."" https://t.co/Ki1Le1z9qz https://t.co/893ZdfCeuD",vd,neutral,ontario,Fri Nov 26 23:16:26 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464371075677048832,"@IrfanDhalla Everyone keeps talking about boosters , vaccinating kids, but across the pond the rate of vaccination is tremendously low. This vicious cycle will continue if the world is not full vaccinated. What are the drug companies doing ? Why isn鈥檛 any onus being placed on them?",vd,neutral,ontario,Fri Nov 26 23:10:45 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464367342100500482,Hinshaw works to reassure Albertans after new COVID-19 variant Omicron identified https://t.co/sdwYNPRw7R,i,neutral,alberta,Fri Nov 26 22:55:55 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464364499155230728,"Opposition noted govt. opting for parents to be physically present for their child's vaccination, rather than using consent forms, presents more barriers. ""If my kids are going to school &amp; I can send a consent form to get their shot at school, I'd be up for it,"" @ryanmeili said.",cv,negative,saskatchewan,Fri Nov 26 22:44:37 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376201020067850,"#BREAKING: Canada is banning the entry of foreign nationals if they have travelled through southern Africa in light of a new COVID-19 variant.		https://t.co/fLKTl4Xudk",ci,neutral,canada,Fri Nov 26 23:31:07 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464378343785209857,"Anti-vaccination stupidity snowballs in Conservative circles, this is true. The more Conservative, the more stupid it gets, this is also true. I suspect that being proudly uneducated has much to do with it; polar opposite of real scientists on the front lines of disease control. https://t.co/lHMKypR0Wq",vd,negative,canada,Fri Nov 26 23:39:38 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464372583994994700,limited testing in randomized controlled trials where parents whose children are being vaccinated are fully and properly informed that the risks to their children from the Pfizer Vaccine by far exceed the risk to those children from contracting COVID-19.,cv,neutral,canada,Fri Nov 26 23:16:45 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464381027439153157,"@asteroid_saku And if I understand the premise correctly, your idea is to develop even more vaccines, for even more diseases, which are not at pandemic level. Great if it works but again - development is the easy part, convincing &amp; distributing are way, way harder problems",vd,neutral,edmonton,Fri Nov 26 23:50:18 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464375323265576965,"6/7 The other area, in the spike N-terminal domain, is known as the ""antigenic supersite"" because it is a target for our bodies defensive or 鈥渘eutralising antibodies鈥? mutations here could impact immunity, including protection of vaccines.",vd,neutral,ontario,Fri Nov 26 23:27:38 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376425616576514,"IMMUNE ESCAPE - Some of Omicron's mutations are present in other variants, so we have an idea of what they likely do. Their presence suggests (TBC) that Omicron is likely to have resistance to the neutralizing antibodies we already have from vaccination or previous infection.",vd,neutral,canada,Fri Nov 26 23:32:01 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464375224179171332,"This is pretty pointless. Better actions could include but are not limited to:		* Require vaccination &amp; negative tests for all air travel. 		* Speed up access to &amp; logistics for vaccinations around the world. 		* Further enhance our tracking of new variants here at home. https://t.co/wqetlfzg2H",vd,neutral,british columbia,Fri Nov 26 23:27:14 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464364525130559495,"@TheEliKlein @ByWatterson You should consider the history of such statements and what it does to survivors of (actual) sexual assault. I have spoken to many who are triggered &amp; hurt by this comparison.		https://t.co/7YhKv387wp https://t.co/FqGjwURoiP",o,neutral,manitoba,Fri Nov 26 22:44:44 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464371242501296137,"I dont think you can blame the new Covid Variant on anti-vaxxers exclusively.		Pfizer and Moderna could have absolutely released the patents to accelerate vaccine distribution worldwide.		Blame capitalism too.",vd,neutral,canada,Fri Nov 26 23:11:25 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380010832306179,"Yukon reports 13th COVID-19-related death, 99 active cases https://t.co/MTHt3L6tvg",i,neutral,nova scotia,Fri Nov 26 23:46:16 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464381339973599235,@ID_Wagner Pfizer is the only one approved for 5-11 as of now. Moderna being reviewed for this age group too.,cv,neutral,saskatchewan,Fri Nov 26 23:51:32 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464365308878151684,@davidmedinaofa When u have AIDS u don't want covid-19 too.,o,neutral,"wolfville, nova scotia",Fri Nov 26 22:47:50 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464383433845657602,Letter from the Office of the Chief Medical Officer of Health: Ontario Children Aged Five to 11 Now Eligible to Receive Pfizer COVID-19 Vaccine https://t.co/YdK1m2OWZe,cv,neutral,ontario,Fri Nov 26 23:59:52 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464373251451273226,"Statement from the Chief Public Health Officer of Canada - Importance of COVID-19 Vaccination in Pregnant, Recently Pregnant and Breastfeeding People	https://t.co/2LC6ctQ75I",vd,neutral,canada,Fri Nov 26 23:19:24 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380334925959168,"Pfizer/BioNTech, Moderna expect data on shot's protection against new COVID-19 variant soon https://t.co/EVPIw6deZN https://t.co/7SWPOCygTH",vd,neutral,canada,Fri Nov 26 23:47:33 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464368737243607045,Western countries hoarded all the vaccines while defending IP protection for big Pharma and now they鈥檙e surprise we鈥檙e getting new variants. For capitalist it鈥檚 always about short term gains and wgaf about the future or if it kills millions of people. #CapitalismKills,vd,negative,new brunswick,Fri Nov 26 23:01:28 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464375845397610498,"7 new COVID-19 cases in #ptbo today:	- 2 cases, 40s	- 2 cases, 50s	- 1 case, 70s	- Female, 40s	- Female, 70s		7 cases have been resolved		Active cases remain at 39 https://t.co/gMyYN9tY1E",i,neutral,ontario,Fri Nov 26 23:29:42 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464372726118948869,Explainer: What we know about the COVID-19 variant detected in South Africa https://t.co/HzSA1hZbNT https://t.co/fj55EVsSZk,i,neutral,iqaluit,Fri Nov 26 23:17:19 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464364600233803782,"Cases under-reported: Not all infected persons tested.	Resolved = 14d after symptom onset if not hospitalized/deceased not accounting for complications. https://t.co/9UBjYKWgQ7		Boosters recommended! 馃挭馃徎鉁呪さ锔?https://t.co/h05Dwjh5RS",o,neutral,ontario,Fri Nov 26 22:45:01 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464380268568006667,No new cases of COVID-19 in Conservative caucus after vaccinated MP falls ill https://t.co/9suVCdrdhp https://t.co/kTORGPz32U,vd,neutral,british columbia,Fri Nov 26 23:47:17 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464382210484494339,The new variant was put in place by Klaus Schwab in July 12 it鈥檚 not a new variant check out the link https://t.co/kQFA2scOM3,i,neutral,canada,Fri Nov 26 23:55:00 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464383233978613763,"Much relieved!  This was much faster than any previous travel restrictions, and am grateful in this moment.		Canada enacts travel restrictions for southern Africa in light of new COVID-19 variant - National | https://t.co/zOR9rZovuq https://t.co/eaXudBPJh4",ci,positive,canada,Fri Nov 26 23:59:04 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464366368904515584,Joint statement on new COVID-19 variant https://t.co/1ILU6ER7Fr,o,neutral,canada,Fri Nov 26 22:52:03 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464378977959624707,"I suppose that Covid must cause similar effects, but if the vaccines are causing the same kind if endothelial inflammation WTF?",vd,neutral,canada,Fri Nov 26 23:42:09 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464381802487889929,"We are reporting twenty-seven new cases COVID-19 (#988 - #1,014):		25 - Sault Ste. Marie &amp; Area	2 - Central &amp; East Algoma		https://t.co/RN7ACPTaqz		We currently have 274 active cases, with 740 resolved, 14 deaths. https://t.co/x6lUGhLHqe",i,neutral,ontario,Fri Nov 26 23:53:23 +0000 2021,TRUE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464373278798196745,Ontario Premier Doug Ford called for stronger border measures Friday after the discovery of a new COVID-19 variant of concern in southern Africa 鈥?including some measures that the feds then moved to implement hours later. https://t.co/dzGY8Vfc21,o,neutral,ottawa,Fri Nov 26 23:19:31 +0000 2021,FALSE,,,
1.46E+18,https://twitter.com/twitter/statuses/1464376509259567108,"A good way to find out if vaccines are effective against this new variant would be to flood Africa with vaccines and see if they stop its spread. That鈥檚 also a good way to discharge our basic moral obligations, and minimize enormous amounts of unnecessary death and suffering.",vd,negative,nunavut,Fri Nov 26 23:32:21 +0000 2021,TRUE,,,
